Donskoye Airport,EU,RU,TBW
Tshabong Airport,AF,BW,TBY
Tabriz International Airport,AS,IR,TBZ
Tennant Creek Airport,OC,AU,TCA
Treasure Cay Airport,NA,BS,TCB
Tucumcari Municipal Airport,NA,US,TCC
Tarapac�� Airport,SA,CO,TCD
Tulcea Airport,EU,RO,TCE
Tacheng Airport,AS,CN,TCG
Tchibanga Airport,AF,GA,TCH
Torembi Airport,OC,PG,TCJ
Tinboli Airport,OC,PG,TCK
Tuscaloosa Regional Airport,NA,US,TCL
McChord Air Force Base,NA,US,TCM
Tehuacan Airport,NA,MX,TCN
La Florida Airport,SA,CO,TCO
Taba International Airport,AS,EG,TCP
Coronel FAP Carlos Ciriani Santa Rosa International Airport,SA,PE,TCQ
Tuticorin Airport,AS,IN,TCR
Truth Or Consequences Municipal Airport,NA,US,TCS
Takotna Airport,NA,US,TCT
Thaba Nchu Tar Airport,AF,ZA,TCU
Tocumwal Airport,OC,AU,TCW
Tabas Airport,AS,IR,TCX
Terrace Bay Airport,AF,NA,TCY
Tengchong Tuofeng Airport,AS,CN,TCZ
Trinidad Airport,SA,CO,TDA
Tetebedi Airport,OC,PG,TDB
Teniente Av. Jorge Henrich Arauz Airport,SA,BO,TDD
Tandag Airport,AS,PH,TDG
Tadjoura Airport,AF,DJ,TDJ
Taldykorgan Airport,AS,KZ,TDK
H̩roes De Malvinas Airport,SA,AR,TDL
Theda Station Airport,OC,AU,TDN
Ed Carlson Memorial Field South Lewis County Airport,NA,US,TDO
Trompeteros Airport,SA,PE,TDP
Theodore Airport,OC,AU,TDR
Sasereme Airport,OC,PG,TDS
Tanda Tula Airport,AF,ZA,TDT
Samangoky Airport,AF,MG,TDV
Tradewind Airport,NA,US,TDW
Trat Airport,AS,TH,TDX
Toledo Executive Airport,NA,US,TDZ
Tela Airport,NA,HN,TEA
Teterboro Airport,NA,US,TEB
Tel̻maco Borba Airport,SA,BR,TEC
Thisted Airport,EU,DK,TED
Cheikh Larbi T̩bessi Airport,AF,DZ,TEE
Telfer Airport,OC,AU,TEF
Tenkodogo Airport,AF,BF,TEG
Tezu Airport,AS,IN,TEI
Tatitlek Airport,NA,US,TEK
Telupid Airport,AS,MY,TEL
Temora Airport,OC,AU,TEM
Tongren Fenghuang Airport,AS,CN,TEN
Terapo Airport,OC,PG,TEO
Tep Tep Airport,OC,PG,TEP
Tekirda�� ��orlu Airport,EU,TR,TEQ
Lajes Airport,EU,PT,TER
Tessenei Airport,AF,ER,TES
Chingozi Airport,AF,MZ,TET
Manapouri Airport,OC,NZ,TEU
Teruel Airport,EU,ES,TEV
Telluride Regional Airport,NA,US,TEX
�_ingeyri Airport,EU,IS,TEY
Tezpur Airport,AS,IN,TEZ
Tifalmin Airport,OC,PG,TFB
Tef̩ Airport,SA,BR,TFF
Tufi Airport,OC,PG,TFI
Juscelino Kubitscheck Airport,SA,BR,TFL
Telefomin Airport,OC,PG,TFM
Tenerife Norte Airport,EU,ES,TFN
Tenerife South Airport,EU,ES,TFS
Taftan Airport,AS,PK,TFT
[Duplicate] Tarfaya Airport,AF,MA,TFY
Tarfaya Airport,AF,MA,TFY
Tengah Air Base,AS,SG,TGA
Tanjung Manis Airport,AS,MY,TGC
Podgorica Airport,EU,ME,TGD
Sharpe Field,NA,US,TGE
Sultan Mahmud Airport,AS,MY,TGG
Tongoa Airport,OC,VU,TGH
Tingo Maria Airport,SA,PE,TGI
Tiga Airport,OC,NC,TGJ
Taganrog Yuzhny Airport,EU,RU,TGK
Tagula Airport,OC,PG,TGL
Transilvania T̢rgu Mure�� International Airport,EU,RO,TGM
Latrobe Valley Airport,OC,AU,TGN
Tongliao Airport,AS,CN,TGO
Podkamennaya Tunguska Airport,EU,RU,TGP
Tangar�� da Serra Airport,SA,BR,TGQ
Touggourt Sidi Madhi Airport,AF,DZ,TGR
Chokw̩ Airport,AF,MZ,TGS
Tanga Airport,AF,TZ,TGT
Toncont�_n International Airport,NA,HN,TGU
Bukhovtsi Airfield,EU,BG,TGV
Angel Albino Corzo International Airport,NA,MX,TGZ
Tullahoma Regional Arpt/Wm Northern Field,NA,US,THA
Thaba-Tseka Airport,AF,LS,THB
Tchien Airport,AF,LR,THC
Tho Xuan Airport,AS,VN,THD
Senador Petr̫nio Portela Airport,SA,BR,THE
Berlin-Tempelhof International Airport,EU,DE,THF
Thangool Airport,OC,AU,THG
Taharoa Aerodrome,OC,NZ,THH
Tichitt Airport,AF,MR,THI
Thakhek Airport,AS,LA,THK
Tachileik Airport,AS,MM,THL
Thompson Falls Airport,NA,US,THM
Trollh�_ttan-V�_nersborg Airport,EU,SE,THN
Thorshofn Airport,EU,IS,THO
Hot Springs County Airport,NA,US,THP
Tianshui Maijishan Airport,AS,CN,THQ
Mehrabad International Airport,AS,IR,THR
Sukhothai Airport,AS,TH,THS
Tamchakett Airport,AF,MR,THT
Thule Air Base,NA,GL,THU
York Airport,NA,US,THV
Trincomalee Harbor Waterdrome,AS,LK,THW
Turukhansk Airport,AS,RU,THX
Thohoyandou Airport,AF,ZA,THY
Tahoua Airport,AF,NE,THZ
Tirana International Airport Mother Teresa,EU,AL,TIA
Tib̼ Airport,SA,CO,TIB
Tinak Airport,OC,MH,TIC
Bou Chekif Airport,AF,DZ,TID
Tippi Airport,AF,ET,TIE
Ta�۪if Regional Airport,AS,SA,TIF
Tingwon Airport,OC,PG,TIG
Tikehau Airport,OC,PF,TIH
Tarin Kowt Airport,AS,AF,TII
General Abelardo L. Rodr�_guez International Airport,NA,MX,TIJ
Tinker Air Force Base,NA,US,TIK
Cheadle Airport,NA,CA,TIL
Moses Kilangin Airport,AS,ID,TIM
Tindouf Airport,AF,DZ,TIN
Tilin Airport,AS,MM,TIO
Tripoli International Airport,AF,LY,TIP
Tinian International Airport,OC,MP,TIQ
Tirupati Airport,AS,IN,TIR
Timaru Airport,OC,NZ,TIU
Tivat Airport,EU,ME,TIV
Tacoma Narrows Airport,NA,US,TIW
Space Coast Regional Airport,NA,US,TIX
Tidjikja Airport,AF,MR,TIY
Tari Airport,OC,PG,TIZ
Capitan Oriel Lea Plaza Airport,SA,BO,TJA
Sei Bati Airport,AS,ID,TJB
Ticantiki Airport,NA,PA,TJC
Warukin Airport,AS,ID,TJG
Tajima Airport,AS,JP,TJH
Trujillo Airport,NA,HN,TJI
Tokat Airport,AS,TR,TJK
Pl�_nio Alarcom Airport,SA,BR,TJL
Roshchino International Airport,AS,RU,TJM
Takume Airport,OC,PF,TJN
Buluh Tumbang (H A S Hanandjoeddin) Airport,AS,ID,TJQ
Tanjung Harapan Airport,AS,ID,TJS
Kulob Airport,AS,TJ,TJU
Tanjore Air Force Base,AS,IN,TJV
Talkeetna Airport,NA,US,TKA
Tekadu Airport,OC,PG,TKB
Tiko Airport,AF,CM,TKC
Takoradi Airport,AF,GH,TKD
Tenakee Seaplane Base,NA,US,TKE
Truckee Tahoe Airport,NA,US,TKF
Radin Inten II (Branti) Airport,AS,ID,TKG
Takhli Airport,AS,TH,TKH
Tokeen Seaplane Base,NA,US,TKI
Tok Junction Airport,NA,US,TKJ
Chuuk International Airport,OC,FM,TKK
Taku Lodge Seaplane Base,NA,US,TKL
El Pet̩n Airport,NA,GT,TKM
Tokunoshima Airport,AS,JP,TKN
Tlokoeng Airport,AF,LS,TKO
Takapoto Airport,OC,PF,TKP
Kigoma Airport,AF,TZ,TKQ
Thakurgaon Airport,AS,BD,TKR
Tokushima Airport/JMSDF Air Base,AS,JP,TKS
Tak Airport,AS,TH,TKT
Turku Airport,EU,FI,TKU
Tatakoto Airport,OC,PF,TKV
Tekin Airport,OC,PG,TKW
Takaroa Airport,OC,PF,TKX
Turkey Creek Airport,OC,AU,TKY
Tokoroa Airfield,OC,NZ,TKZ
Teller Airport,NA,US,TLA
Tarbela Dam Airport,AS,PK,TLB
Licenciado Adolfo Lopez Mateos International Airport,NA,MX,TLC
Limpopo Valley Airport,AF,BW,TLD
Toliara Airport,AF,MG,TLE
Telida Airport,NA,US,TLF
Tulaghi Heliport,OC,SB,TLG
Tallahassee Regional Airport,NA,US,TLH
Sultan Bantilan Airport,AS,ID,TLI
Tatalina LRRS Airport,NA,US,TLJ
Talakan Airport,EU,RU,TLK
Lennart Meri Tallinn Airport,EU,EE,TLL
Zenata ��� Messali El Hadj Airport,AF,DZ,TLM
Toulon-Hy̬res Airport,EU,FR,TLN
Tol Airport,OC,PG,TLO
Tumolbil Airport,OC,PG,TLP
Turpan Jiaohe Airport,AS,CN,TLQ
Mefford Field,NA,US,TLR
Toulouse-Blagnac Airport,EU,FR,TLS
Tuluksak Airport,NA,US,TLT
Golfo de Morrosquillo Airport,SA,CO,TLU
Ben Gurion International Airport,AS,IL,TLV
Talasea Airport,OC,PG,TLW
Panguilemo Airport,SA,CL,TLX
Plastun Airport,AS,RU,TLY
Cataḷo Airport,SA,BR,TLZ
Henry Tift Myers Airport,NA,US,TMA
Kendall-Tamiami Executive Airport,NA,US,TMB
Tambolaka Airport,AS,ID,TMC
Timbedra Airport,AF,MR,TMD
Gustavo Vargas Airport,SA,CO,TME
Thimarafushi Airport,AS,MV,TMF
Tomanggong Airport,AS,MY,TMG
Tanah Merah Airport,AS,ID,TMH
Tumling Tar Airport,AS,NP,TMI
Termez Airport,AS,UZ,TMJ
Tamale Airport,AF,GH,TML
Toamasina Airport,AF,MG,TMM
Tamana Island Airport,OC,KI,TMN
Tumeremo Airport,SA,VE,TMO
Tampere-Pirkkala Airport,EU,FI,TMP
Tambao Airport,AF,BF,TMQ
Aguenar ��� Hadj Bey Akhamok Airport,AF,DZ,TMR
Ṣo Tom̩ International Airport,AF,ST,TMS
Trombetas Airport,SA,BR,TMT
Tambor Airport,NA,CR,TMU
Tamworth Airport,OC,AU,TMW
Timimoun Airport,AF,DZ,TMX
Tiom Airport,AS,ID,TMY
Thames Aerodrome,OC,NZ,TMZ
Yaoqiang Airport,AS,CN,TNA
Tanah Grogot Airport,AS,ID,TNB
Tin City Long Range Radar Station Airport,NA,US,TNC
Alberto Delgado Airport,NA,CU,TND
New Tanegashima Airport,AS,JP,TNE
Toussus-le-Noble Airport,EU,FR,TNF
Ibn Batouta Airport,AF,MA,TNG
Tonghua Sanyuanpu Airport,AS,CN,TNH
Satna Airport,AS,IN,TNI
Raja Haji Fisabilillah International Airport,AS,ID,TNJ
Tununak Airport,NA,US,TNK
Teniente Rodolfo Marsh Martin Base,AN,AQ,TNM
Tainan Airport,AS,TW,TNN
Tamarindo Airport,NA,CR,TNO
Twentynine Palms Airport,NA,US,TNP
Washington Island Airstrip,OC,KI,TNQ
Ivato Airport,AF,MG,TNR
Tungsten (Cantung) Airport,NA,CA,TNS
Dade Collier Training and Transition Airport,NA,US,TNT
Newton Municipal Airport,NA,US,TNU
Tabuaeran Island Airport,OC,KI,TNV
Jumandy Airport,SA,EC,TNW
Stung Treng Airport,AS,KH,TNX
Tosontsengel Airport,AS,MN,TNZ
Zamperini Field,NA,US,TOA
Gamal Abdel Nasser Airport,AF,LY,TOB
Toccoa Airport - R.G. Letourneau Field,NA,US,TOC
Pulau Tioman Airport,AS,MY,TOD
Tozeur Nefta International Airport,AF,TN,TOE
Bogashevo Airport,AS,RU,TOF
Togiak Airport,NA,US,TOG
Torres Airstrip,OC,VU,TOH
Troy Municipal Airport at N Kenneth Campbell Field,NA,US,TOI
Torrej�_n Airport,EU,ES,TOJ
Torokina Airport,OC,PG,TOK
Toledo Express Airport,NA,US,TOL
Timbuktu Airport,AF,ML,TOM
Tonu Airport,OC,PG,TON
San Vito De Java Airport,NA,CR,TOO
Philip Billard Municipal Airport,NA,US,TOP
Barriles Airport,SA,CL,TOQ
Torrington Municipal Airport,NA,US,TOR
Troms�� Airport,EU,NO,TOS
Totness Airport,SA,SR,TOT
Touho Airport,OC,NC,TOU
Toledo Airport,SA,BR,TOW
Tobolsk Airport,AS,RU,TOX
Toyama Airport,AS,JP,TOY
Mahana Airport,AF,CI,TOZ
Tampa International Airport,NA,US,TPA
Tarapoa Airport,SA,EC,TPC
Taiwan Taoyuan International Airport,AS,TW,TPE
Peter O Knight Airport,NA,US,TPF
Taiping (Tekah) Airport,AS,MY,TPG
Tonopah Airport,NA,US,TPH
Tapini Airport,OC,PG,TPI
Taplejung Airport,AS,NP,TPJ
Teuku Cut Ali Airport,AS,ID,TPK
Draughon Miller Central Texas Regional Airport,NA,US,TPL
Tiputini Airport,SA,EC,TPN
Cadete FAP Guillermo Del Castillo Paredes Airport,SA,PE,TPP
Amado Nervo National Airport,NA,MX,TPQ
Tom Price Airport,OC,AU,TPR
Vincenzo Florio Airport Trapani-Birgi,EU,IT,TPS
Tapeta Airport,AF,LR,TPT
Tikapur Airport,AS,NP,TPU
Tupai Airport,OC,PF,TPX
Al Taqaddum Air Base,AS,IQ,TQD
Tarko-Sale Airport,AS,RU,TQL
Talolqan Airport,AS,AF,TQN
Trepell Airport,OC,AU,TQP
Maranggo Airport,AS,ID,TQQ
San Domino Island Heliport,EU,IT,TQR
Tres Esquinas Air Base,SA,CO,TQS
Ottawa / Rockcliffe Seaplane Base,NA,CA,TR7
Tarama Airport,AS,JP,TRA
Gonzalo Mej�_a Airport,SA,CO,TRB
Francisco Sarabia International Airport,NA,MX,TRC
Trondheim Airport V�_rnes,EU,NO,TRD
Tiree Airport,EU,GB,TRE
"Sandefjord Airport, Torp",EU,NO,TRF
Tauranga Airport,OC,NZ,TRG
Trona Airport,NA,US,TRH
Tri-Cities Regional TN/VA Airport,NA,US,TRI
Tarakbits Airport,OC,PG,TRJ
Juwata Airport,AS,ID,TRK
Terrell Municipal Airport,NA,US,TRL
Jacqueline Cochran Regional Airport,NA,US,TRM
Turin Airport,EU,IT,TRN
Taree Airport,OC,AU,TRO
Tarauac�� Airport,SA,BR,TRQ
China Bay Airport,AS,LK,TRR
Trieste���Friuli Venezia Giulia Airport,EU,IT,TRS
Capitan FAP Carlos Martinez De Pinillos International Airport,SA,PE,TRU
Trivandrum International Airport,AS,IN,TRV
Bonriki International Airport,OC,KI,TRW
Tororo Airport,AF,UG,TRY
Tiruchirapally Civil Airport Airport,AS,IN,TRZ
Taipei Songshan Airport,AS,TW,TSA
Tsumeb Airport,AF,NA,TSB
Taisha Airport,SA,EC,TSC
Tshipise Airport,AF,ZA,TSD
Astana International Airport,AS,KZ,TSE
Treviso-Sant'Angelo Airport,EU,IT,TSF
Tanacross Airport,NA,US,TSG
Tshikapa Airport,AF,CD,TSH
Tsile Tsile Airport,OC,PG,TSI
Tsushima Airport,AS,JP,TSJ
Taskul Airport,OC,PG,TSK
Tamuin Airport,NA,MX,TSL
Taos Regional Airport,NA,US,TSM
Tianjin Binhai International Airport,AS,CN,TSN
Tehachapi Municipal Airport,NA,US,TSP
Torres Airport,SA,BR,TSQ
Timi��oara Traian Vuia Airport,EU,RO,TSR
East 34th Street Heliport,NA,US,TSS
Trang Airport,AS,TH,TST
Tabiteuea South Airport,OC,KI,TSU
Townsville Airport,OC,AU,TSV
Tsewi Airport,OC,PG,TSW
Tanjung Santan Airport,AS,ID,TSX
Cibeureum Airport,AS,ID,TSY
Tselserleg Airport,AS,MN,TSZ
Tan Tan Airport,AF,MA,TTA
Tortol�� Airport,EU,IT,TTB
Las Breas Airport,SA,CL,TTC
Portland Troutdale Airport,NA,US,TTD
Sultan Khairun Babullah Airport,AS,ID,TTE
General Enrique Mosconi Airport,SA,AR,TTG
Thumrait Air Base,AS,OM,TTH
Tetiaroa Airport,OC,PF,TTI
Tottori Airport,AS,JP,TTJ
Turtle Island Seaplane Base,OC,FJ,TTL
Trenton Mercer Airport,NA,US,TTN
Britton Municipal Airport,NA,US,TTO
Aerotortuguero Airport,NA,CR,TTQ
Pongtiku Airport,AS,ID,TTR
Tsaratanana Airport,AF,MG,TTS
Taitung Airport,AS,TW,TTT
Saniat R'mel Airport,AF,MA,TTU
Tissa Tank Waterdrome,AS,LK,TTW
Truscott-Mungalalu Airport,OC,AU,TTX
Teniente Coronel Luis a Mantilla Airport,SA,EC,TUA
Tubuai Airport,OC,PF,TUB
Teniente Benjamin Matienzo Airport,SA,AR,TUC
Tambacounda Airport,AF,SN,TUD
Tupile Airport,NA,PA,TUE
Tours-Val-de-Loire Airport,EU,FR,TUF
Tuguegarao Airport,AS,PH,TUG
Arnold Air Force Base,NA,US,TUH
Turaif Domestic Airport,AS,SA,TUI
Tum Airport,AF,ET,TUJ
Turbat International Airport,AS,PK,TUK
Tulsa International Airport,NA,US,TUL
Tumut Airport,OC,AU,TUM
Tunis Carthage International Airport,AF,TN,TUN
Taupo Airport,OC,NZ,TUO
Tupelo Regional Airport,NA,US,TUP
Tougan Airport,AF,BF,TUQ
Tucuru�_ Airport,SA,BR,TUR
Tucson International Airport,NA,US,TUS
Tauta Airport,OC,PG,TUT
Tabuk Airport,AS,SA,TUU
Tucupita Airport,SA,VE,TUV
Tumbler Ridge Airport,NA,CA,TUX
Tulum Naval Air Station,NA,MX,TUY
Tucuṃ Airport,SA,BR,TUZ
Morafenobe Airport,AF,MG,TVA
Cherry Capital Airport,NA,US,TVC
Thief River Falls Regional Airport,NA,US,TVF
Thomasville Regional Airport,NA,US,TVI
Lake Tahoe Airport,NA,US,TVL
Tangshan Sann�_he Airport,AS,CN,TVS
Matei Airport,OC,FJ,TVU
Dawei Airport,AS,MM,TVY
Twin Hills Airport,NA,US,TWA
Toowoomba Airport,OC,AU,TWB
Jefferson County International Airport,NA,US,TWD
Taylor Airport,NA,US,TWE
Joslin Field Magic Valley Regional Airport,NA,US,TWF
Two Harbors Amphibious Terminal,NA,US,TWH
Torwood Airport,OC,AU,TWP
Sanga Sanga Airport,AS,PH,TWT
Tawau Airport,AS,MY,TWU
Tawa Airport,OC,PG,TWY
Pukaki Airport,OC,NZ,TWZ
9 de Maio - Teixeira de Freitas Airport,SA,BR,TXF
Taichung Airport,AS,TW,TXG
Texarkana Regional Webb Field,NA,US,TXK
Berlin-Tegel Airport,EU,DE,TXL
Teminabuan Airport,AS,ID,TXM
Tunxi International Airport,AS,CN,TXN
Tanbar Airport,OC,AU,TXR
Tabou Airport,AF,CI,TXU
Klokovo Airfield,EU,RU,TYA
Tibooburra Airport,OC,AU,TYB
Tynda Airport,EU,RU,TYD
Tyonek Airport,NA,US,TYE
Torsby Airport,EU,SE,TYF
Thylungra Airport,OC,AU,TYG
Capitan Montes Airport,SA,PE,TYL
Staniel Cay Airport,NA,BS,TYM
Taiyuan Wusu Airport,AS,CN,TYN
Tobermorey Airport,OC,AU,TYP
Tyler Pounds Regional Airport,NA,US,TYR
McGhee Tyson Airport,NA,US,TYS
Treinta y Tres Airport,SA,UY,TYT
Taylor Airport,NA,US,TYZ
Belize City Municipal Airport,NA,BZ,TZA
Tuscola Area Airport,NA,US,TZC
Tuzla International Airport,EU,BA,TZL
Cupul Airport,NA,MX,TZM
Tasz��r Air Base,EU,HU,TZR
Trabzon International Airport,AS,TR,TZX
��ncirlik Air Base,AS,TR,UAB
San Luis R�_o Colorado Airport,NA,MX,UAC
Mount Aue Airport,OC,PG,UAE
Ua Huka Airport,OC,PF,UAH
Suai Airport,AS,TL,UAI
Narsarsuaq Airport,NA,GL,UAK
Luau Airport,AF,AO,UAL
Andersen Air Force Base,OC,GU,UAM
Ua Pou Airport,OC,PF,UAP
Domingo Faustino Sarmiento Airport,SA,AR,UAQ
Bouarfa Airport,AF,MA,UAR
Buffalo Spring,AF,KE,UAS
Uaxactun Airport,NA,GT,UAX
M��rio de Almeida Franco Airport,SA,BR,UBA
Mabuiag Island Airport,OC,AU,UBB
Buin Airport,OC,PG,UBI
Yamaguchi Ube Airport,AS,JP,UBJ
Ubon Ratchathani Airport,AS,TH,UBP
Ubrub Airport,AS,ID,UBR
Columbus Lowndes County Airport,NA,US,UBS
Ubatuba Airport,SA,BR,UBT
Kalumburu Airport,OC,AU,UBU
Oneida County Airport,NA,US,UCA
Ulanqab Jining Airport,AS,CN,UCB
Yucca Airstrip,NA,US,UCC
Eunice Airport,NA,US,UCE
Lutsk Airport,EU,UA,UCK
Buchanan Airport,AF,LR,UCN
Ukhta Airport,EU,RU,UCT
Everett-Stewart Regional Airport,NA,US,UCY
Uchiza Airport,SA,PE,UCZ
Undara Airport,OC,AU,UDA
Bermuda Dunes Airport,NA,US,UDD
Ten. Cel. Aviador C̩sar Bombonato Airport,SA,BR,UDI
Uzhhorod International Airport,EU,UA,UDJ
Udine-Campoformido Air Base,EU,IT,UDN
Maharana Pratap Airport,AS,IN,UDR
Queenstown Airport,OC,AU,UEE
Quelimane Airport,AF,MZ,UEL
Urengoy Airport,EU,RU,UEN
Kumejima Airport,AS,JP,UEO
Waukesha County Airport,NA,US,UES
Quetta International Airport,AS,PK,UET
Ufa International Airport,EU,RU,UFA
Bulgan Airport,AS,MN,UGA
Ugashik Bay Airport,NA,US,UGB
Urgench Airport,AS,UZ,UGC
San Juan /Uganik/ Seaplane Base,NA,US,UGI
Waukegan National Airport,NA,US,UGN
Uige Airport,AF,AO,UGO
Ugashik Airport,NA,US,UGS
Bulagtai Resort Airport,AS,MN,UGT
Bilogai-Sugapa Airport,AS,ID,UGU
Kunovice Airport,EU,CZ,UHE
RAF Upper Heyford,EU,GB,UHF
El Cara̱o Airport,SA,CO,UIB
Phu Cat Airport,AS,VN,UIH
Utila Airport,NA,HN,UII
Ust-Ilimsk Airport,AS,RU,UIK
Quillayute Airport,NA,US,UIL
Quincy Regional Baldwin Field,NA,US,UIN
Mariscal Sucre International Airport,SA,EC,UIO
Quimper-Cornouaille Airport,EU,FR,UIP
Quion Hill Airport,OC,VU,UIQ
Quirindi Airport,OC,AU,UIR
Jaluit Airport,OC,MH,UIT
Berz-Macomb Airport,NA,US,UIZ
Ujae Atoll Airport,OC,MH,UJE
Uljin Airport,AS,KR,UJN
Ukunda Airstrip,AF,KE,UKA
Kobe Airport,AS,JP,UKB
Ust-Kuyga Airport,EU,RU,UKG
Mukhaizna Airport,AS,OM,UKH
Ukiah Municipal Airport,NA,US,UKI
Ust-Kamennogorsk Airport,AS,KZ,UKK
Waukon Municipal Airport,NA,US,UKN
Mukeiras Airport,AS,YE,UKR
Belbek Airport,EU,UA,UKS
Quakertown Airport,NA,US,UKT
Nuku Airport,OC,PG,UKU
Ust-Kut Airport,AS,RU,UKX
Capitan D Daniel Vazquez Airport,SA,AR,ULA
Ul̩i Airport,OC,VU,ULB
Los Cerrillos Airport,SA,CL,ULC
Prince Mangosuthu Buthelezi Airport,AF,ZA,ULD
Sule Airport,OC,PG,ULE
��lgii Airport,AS,MN,ULG
Ulgii Mongolei Airport,AS,MN,ULG
Majeed Bin Abdulaziz Airport,AS,SA,ULH
Ulithi Airport,OC,FM,ULI
Lensk Airport,AS,RU,ULK
New Ulm Municipal Airport,NA,US,ULM
Chinggis Khaan International Airport,AS,MN,ULN
Ulaangom Airport,AS,MN,ULO
Quilpie Airport,OC,AU,ULP
Heriberto G�_l Mart�_nez Airport,SA,CO,ULQ
Gulu Airport,AF,UG,ULU
Ulyanovsk Baratayevka Airport,EU,RU,ULV
Ulusaba Airport,AF,ZA,ULX
Ulyanovsk East Airport,EU,RU,ULY
Donoi Airport,AS,MN,ULZ
Punta de Maisi Airport,NA,CU,UMA
Umba Airport,OC,PG,UMC
Uummannaq Heliport,NA,GL,UMD
Ume̴ Airport,EU,SE,UME
Quince Air Base,SA,PE,UMI
Summit Airport,NA,US,UMM
Woomera Airfield,OC,AU,UMR
Ust-Maya Airport,EU,RU,UMS
Umiat Airport,NA,US,UMT
Umuarama Airport,SA,BR,UMU
Sumy Airport,EU,UA,UMY
Hotel Transam̩rica Airport,SA,BR,UNA
Unguia Airport,SA,CO,UNC
Konduz Airport,AS,AF,UND
Qacha's Nek Airport,AF,LS,UNE
Kiunga Airport,OC,PG,UNG
Union Island International Airport,NA,VC,UNI
Unalakleet Airport,NA,US,UNK
Ranong Airport,AS,TH,UNN
��nd̦rkhaan Airport,AS,MN,UNR
Unst Airport,EU,GB,UNT
Dodge County Airport,NA,US,UNU
Mururoa Atoll Airport,OC,PF,UOA
Buol Airport,AS,ID,UOL
Franklin County Airport,NA,US,UOS
University Oxford Airport,NA,US,UOX
Playa Baracoa Airport,NA,CU,UPB
Hasanuddin International Airport,AS,ID,UPG
Upala Airport,NA,CR,UPL
Licenciado y General Ignacio Lopez Rayon Airport,NA,MX,UPN
Upolu Airport,NA,US,UPP
Upiara Airport,OC,PG,UPR
Upavon Aerodrome,EU,GB,UPV
Uralsk Airport,AS,KZ,URA
Urubupunga Airport,SA,BR,URB
��r�_mqi Diwopu International Airport,AS,CN,URC
Burg Feuerstein Airport,EU,DE,URD
Kuressaare Airport,EU,EE,URE
Rubem Berta Airport,SA,BR,URG
Uribe Airport,SA,CO,URI
Uray Airport,AS,RU,URJ
Uriman Airport,SA,VE,URM
Urgun Airport,AS,AF,URN
Rouen Airport,EU,FR,URO
Urrao Airport,SA,CO,URR
Kursk East Airport,EU,RU,URS
Surat Thani Airport,AS,TH,URT
Uroubi Airport,OC,PG,URU
Gurayat Domestic Airport,AS,SA,URY
Or��zg��n Airport,AS,AF,URZ
Concord Regional Airport,NA,US,USA
Malvinas Argentinas Airport,SA,AR,USH
Mabaruma Airport,SA,GY,USI
Usinsk Airport,EU,RU,USK
Useless Loop Airport,OC,AU,USL
Samui Airport,AS,TH,USM
Ulsan Airport,AS,KR,USN
Usino Airport,OC,PG,USO
U��ak Airport,AS,TR,USQ
Ust-Nera Airport,EU,RU,USR
Sancti Spiritus Airport,NA,CU,USS
Northeast Florida Regional Airport,NA,US,UST
Francisco B. Reyes Airport,AS,PH,USU
Mutare Airport,AF,ZW,UTA
Muttaburra Airport,OC,AU,UTB
Soesterberg Air Base,EU,NL,UTC
Nutwood Downs Airport,OC,AU,UTD
Bultfontein Airport,AF,ZA,UTE
Quthing Airport,AF,LS,UTG
Udon Thani Airport,AS,TH,UTH
Utti Air Base,EU,FI,UTI
Utirik Airport,OC,MH,UTK
Tunica Municipal Airport,NA,US,UTM
Pierre Van Ryneveld Airport,AF,ZA,UTN
Indian Mountain LRRS Airport,NA,US,UTO
U-Tapao International Airport,AS,TH,UTP
Uttaradit Airport,AS,TH,UTR
Ust-Tsylma Airport,EU,RU,UTS
K. D. Matanzima Airport,AF,ZA,UTT
Ustupo Airport,NA,PA,UTU
Queenstown Airport,AF,ZA,UTW
Bugulma Airport,EU,RU,UUA
Ulan-Ude Airport (Mukhino),AS,RU,UUD
Ugnu-Kuparuk Airport,NA,US,UUK
Baruun Urt Airport,AS,MN,UUN
Yuzhno-Sakhalinsk Airport,AS,RU,UUS
Manumu Airport,OC,PG,UUU
Garner Field,NA,US,UVA
Ouv̩a Airport,OC,NC,UVE
Hewanorra International Airport,NA,LC,UVF
El Kharga Airport,AF,EG,UVL
Uvol Airport,OC,PG,UVO
Ware Airport,NA,US,UWA
Nyala Airport,AF,SD,UYL
Yulin Yuyang Airport,AS,CN,UYN
Uyuni Airport,SA,BO,UYU
Hope Bay Aerodrome,NA,CA,UZM
Urzhar Airport,AS,KZ,UZR
Curuzu Cuatia Airport,SA,AR,UZU
Vaasa Airport,EU,FI,VAA
Varrelbusch Airport,EU,DE,VAC
Moody Air Force Base,NA,US,VAD
Valence-Chabeuil Airport,EU,FR,VAF
Major Brigadeiro Trompowsky Airport,SA,BR,VAG
Capit��n Av. Vidal Villagomez Toledo Airport,SA,BO,VAH
Vanimo Airport,OC,PG,VAI
Chevak Airport,NA,US,VAK
Valen̤a Airport,SA,BR,VAL
Villa Airport,AS,MV,VAM
Van Ferit Melen Airport,AS,TR,VAN
Suavanao Airport,OC,SB,VAO
Rodelillo Airport,SA,CL,VAP
Varna Airport,EU,BG,VAR
Sivas Nuri Demira�� Airport,AS,TR,VAS
